"caminho","tipo","objetivo","disciplina","classificação","página","serviço","prioridade","esforço","risco"
"storage/content/oab/7-exame/provas/caderno-de-prova-01-5noo95.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/7-exame/provas/caderno-de-prova-02-1j1xvk.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/7-exame/provas/caderno-de-prova-03-1j4qj9.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/7-exame/provas/caderno-de-prova-04-9qlh4z.pdf","prova PDF","OAB","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"storage/content/oab/7-exame/questoes/questoes-extraidas.json","banco de questões","OAB","Ética Profissional","precisa de revisão pedagógica","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/8-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"storage/content/oab/9-exame/metadata.json","container pedagógico","OAB","","precisa de taxonomia","Biblioteca","bibliotecaService","Média","médio","médio"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_1.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_2.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_3.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_4.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_oficial_da_pm_discursivansd101_tipo_1.pdf","prova PDF","Polícia Militar","Redação","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_1.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_2.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_3.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_4.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/aluno_soldado_da_pm_discursivanmd001_tipo_1.pdf","prova PDF","Polícia Militar","Redação","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/anexo-sem-titulo-00306-4.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/anexo-sem-titulo-00312-1.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/anexo-sem-titulo-00318-2.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/anexo-sem-titulo-00324-3.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-1.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-2.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-3.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-4.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/cns101-aluno-oficial-combatentecns101-tipo-1.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/cns101-aluno-oficial-combatentecns101-tipo-2.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-1.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-2.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-3.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-4.pdf","prova PDF","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-1.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-2.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-3.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-4.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_1_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_2_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_3_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_4_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_1_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_2_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_3_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_4_revisada.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_1.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_2.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_3.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_4.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/ns002_-_delegado_de_policia_-_4a_classe_prova_discursivans002_tipo_1.pdf","prova PDF","Polícia Civil","Redação","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-1.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-2.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-3.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-4.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcam2021e01_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrj2021e1_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrj2021e2_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-1.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-2.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-3.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4 (1).pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4.pdf","prova PDF","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-02-tipo-1-discursiva.pdf","prova PDF","Polícia Civil","Redação","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcrn_gabarito_definitivo.pdf","gabarito/padrão de resposta","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pcscdelegado2024_gabarito_definitivo_20240220.pdf","gabarito/padrão de resposta","Polícia Civil","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-1.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-2.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-3.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-4.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmac2023-gabaritos-definitivo-final-para-publicacao-1.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmam2021_gabarito_definitivo_retificado_26.04.2022.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmce2021_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_1.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_2.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_3.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmce2021_soldado_da_pm-ce_pmce01_tipo_4.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj-cfo-prova-discursiva.pdf","prova PDF","Polícia Militar","Redação","pronto para conectar","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj-gabarito-definitivo-para-publicacao-oficial-da-pm.pdf","gabarito/padrão de resposta","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj-gabarito-definitivo.pdf","gabarito/padrão de resposta","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-1.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-2.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-3.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj2021-curso-de-formacao-de-oficiais-da-pmerj-pmcfo01-tipo-4.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmerj2021_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmesp-sargento-2024-gabaritos-para-publicacao.pdf","gabarito/padrão de resposta","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmesp2022_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmespcabo2022_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/pmpb2021_gabarito_definitivo.pdf","gabarito/padrão de resposta","","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado-policial-militar-classe-cpm-sel-tipo-1.pdf","prova PDF","","Direito Penal Militar","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado-policial-militar-classe-cpm-sel-tipo-1_0.pdf","prova PDF","","Direito Penal Militar","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado-policial-militar-classe-cpm-sel-tipo-2.pdf","prova PDF","","Direito Penal Militar","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado-policial-militar-classe-cpm-sel-tipo-3.pdf","prova PDF","","Direito Penal Militar","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado-policial-militar-classe-cpm-sel-tipo-4.pdf","prova PDF","","Direito Penal Militar","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado_pm_de_2a_classe_do_quadro_de_pracas_de_policia_militar_qppmcnm001_tipo_1.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado_pm_de_2a_classe_do_quadro_de_pracas_de_policia_militar_qppmcnm001_tipo_2.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado_pm_de_2a_classe_do_quadro_de_pracas_de_policia_militar_qppmcnm001_tipo_3.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"material-provas/fgv/provas PM/soldado_pm_de_2a_classe_do_quadro_de_pracas_de_policia_militar_qppmcnm001_tipo_4.pdf","prova PDF","Polícia Militar","","precisa de taxonomia","Provas","provasService/storage público","Alta","médio","médio"
"flashcards-apkg/amostra-combo-pf-prf.apkg","deck Anki","PRF","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-detran-df.apkg","deck Anki","DETRAN","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-gmf.apkg","deck Anki","Guarda Municipal","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcal.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcba.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcce.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcdf-agente-custodia.apkg","deck Anki","Polícia Civil","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcgo.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcmg.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcpi.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pcsp.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pf.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmal.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmba.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmce.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmdf.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmerj.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmes.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmmg-cfo.apkg","deck Anki","Polícia Militar","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmmg.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmpe.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pmrn.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-ppba.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-ppce.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-ppgo.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-ppmg.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-pppi.apkg","deck Anki","","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
"flashcards-apkg/amostra-prf.apkg","deck Anki","PRF","","não deveria ser publicado","Biblioteca","bibliotecaService","Alta","médio","médio"
