"caminho","nome do arquivo","extensão","tamanho","hash","origem","formato","tipo","subtipo","objetivo","concurso","cargo","banca","ano","disciplina","assunto","subassunto","título","descrição","capítulos","questões","flashcards","mapas","simulados","leis citadas","data/versão","situação","confiança","evidência","componentes","rota","tabelas","conectado","órfão","duplicado","mock","precisa atualização","revisão humana","ação"
"src/components/landing/Pricing.jsx","Pricing.jsx",".jsx","3404","5cd455b0399482f5fdc25b1bc034e8a054e6d58ea187f3c1d7da689305682065","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","Redação","Pricing","não identificado","Pricing","","0","0","0","0","1","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; palavras-chave no conteúdo; referenciado por src/components/Pricing.jsx, src/pages/Home.jsx","src/components/Pricing.jsx; src/pages/Home.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/landing/Stats.jsx","Stats.jsx",".jsx","1713","a7ec4f2e336b44b0a9d035211b36421b43069a9618416dfedb8ba72c4e488967","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","Stats","não identificado","Stats","","0","0","0","0","1","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/components/landing/Hero.jsx, src/contexts/UserContext.jsx, src/hooks/useQuestoes.js","src/components/landing/Hero.jsx; src/pages/Dashboard/index.jsx; src/pages/Flashcards/index.jsx; src/pages/Militar/index.jsx; src/pages/OAB/index.jsx; src/pages/Perfil/index.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/landing/StudyNotifications.jsx","StudyNotifications.jsx",".jsx","1522","9f05706daf39b24fabc1585e8cc2d73213dbac2fc93133906c8bc862c750db32","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","StudyNotifications","não identificado","StudyNotifications","Faltam 12 questões para fechar a meta de hoje.","0","0","0","0","1","","não identificada","requer revisão humana","baixa","sem metadados suficientes; sem evidência","","não identificada","","false","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/landing/Testimonials.jsx","Testimonials.jsx",".jsx","4482","88a5f775a0f10ffe48e173a3109b68c95ee78fd5748b241a201793bbf31a34a0","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","2024","Direito Penal","Testimonials","não identificado","Testimonials","","0","0","0","0","0","","2024","requer revisão humana","baixa","sem metadados suficientes; palavras-chave no conteúdo","","não identificada","","false","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/landing/TrustSection.jsx","TrustSection.jsx",".jsx","2081","6743bf8f104a224f28273eb397d22ea9f6ec7c40f3532320e47564d15f46c16a","src","JSX","arquivo de desenvolvimento","código-fonte","Tribunais","Tribunais","não identificado","não identificada","","Direito Penal","TrustSection","não identificado","TrustSection","","0","0","0","0","0","","não identificada","identificado automaticamente","média","metadados/diretório/nome; palavras-chave no conteúdo","","não identificada","","false","false","false","false","false","false","Inventariado; aguardar decisão de produto."
"src/components/Navbar.jsx","Navbar.jsx",".jsx","2399","7e3a16e6408fd1daf5dfaf9acfd2c0e2467b987cddb99d80ae2d9bb5a05231ca","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","Navbar","não identificado","Navbar","","0","0","0","0","1","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/components/auth/AuthLayout.jsx, src/pages/Home.jsx","src/components/auth/AuthLayout.jsx; src/pages/Home.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/payment/PaymentCheckout.jsx","PaymentCheckout.jsx",".jsx","12246","a73da6e466c96b6c6021d95dfc99c5e84ed69fd22c370657589dacf33fcbe447","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","PaymentCheckout","não identificado","PaymentCheckout","","0","0","0","0","0","","não identificada","conectado à plataforma; desatualizado; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/App.jsx","","não identificada","","true","false","false","false","true","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/PdfFrameViewer.jsx","PdfFrameViewer.jsx",".jsx","2507","def8bd610f27f989d13b0435b72637c3ff5f72c9a5c3ba4c35e2940ddcf63986","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","PdfFrameViewer","não identificado","PdfFrameViewer","","0","0","0","0","0","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/components/index.js, src/pages/MapasMentais/index.jsx","src/components/index.js; src/pages/MapasMentais/index.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/Pricing.jsx","Pricing.jsx",".jsx","3625","af8519cc84d70ccda975304f52bfeac67028bfa49db66d32d218e612e9f430e6","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","Redação","Pricing","não identificado","Pricing","Para começar agora e organizar sua rotina sem compromisso longo.","0","0","0","0","2","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; palavras-chave no conteúdo; referenciado por src/components/landing/Pricing.jsx, src/pages/Home.jsx","src/components/landing/Pricing.jsx; src/pages/Home.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/ShimmerCTA.jsx","ShimmerCTA.jsx",".jsx","892","dc0be9a68bcc42994a7d569ba58db976420c9e17bb2b65efff204a0fe71cc1c1","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","ShimmerCTA","não identificado","ShimmerCTA","","0","0","0","0","0","","não identificada","requer revisão humana","baixa","sem metadados suficientes; sem evidência","","não identificada","","false","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/SlideArrowButton.jsx","SlideArrowButton.jsx",".jsx","756","258143caa7389e4b18e889666a460ec45357a8e5bc552c13a3a229a1b107e25c","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","SlideArrowButton","não identificado","SlideArrowButton","","0","0","0","0","0","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/components/landing/Pricing.jsx","src/components/landing/Pricing.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/SplashGate/SplashGate.jsx","SplashGate.jsx",".jsx","2437","118d6ea95727663a220ce421145a0e0d4b3ee7551253c264fe137836c3dc025c","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","SplashGate","não identificado","SplashGate","","0","0","0","0","0","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/App.jsx","","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/SplashScreen/SplashScreen.css","SplashScreen.css",".css","4081","71b917da5f03f6481955b3726a2d46b56b26fb31ad4b692e26dd3d3c409689cb","src","CSS","conteúdo não identificado","não identificado","não identificado","não identificado","não identificado","não identificada","","não identificado","SplashScreen","não identificado","SplashScreen","","0","0","0","0","0","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/components/SplashGate/SplashGate.jsx, src/components/SplashScreen/SplashScreen.jsx","src/components/SplashGate/SplashGate.jsx; src/components/SplashScreen/SplashScreen.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/SplashScreen/SplashScreen.jsx","SplashScreen.jsx",".jsx","982","e3a4aa2412d48be64146f30a0c717fc65843d35d181d480fbd1b8fc8cce4e136","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","não identificado","SplashScreen","não identificado","SplashScreen","","0","0","0","0","0","","não identificada","conectado à plataforma; requer revisão humana","baixa","sem metadados suficientes; sem evidência; referenciado por src/components/SplashGate/SplashGate.jsx","src/components/SplashGate/SplashGate.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/StudyCards.jsx","StudyCards.jsx",".jsx","2811","75e9d725cec091fec0a06b8b0e947eca4be2814579ff77377f98e977f8176726","src","JSX","arquivo de desenvolvimento","código-fonte","não identificado","não identificado","não identificado","não identificada","","Língua Portuguesa","Português","não identificado","Português","","0","0","0","0","0","","não identificada","requer revisão humana","alta","sem metadados suficientes; metadados/título/nome","","não identificada","","false","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"src/components/taf/ExercicioCard.jsx","ExercicioCard.jsx",".jsx","6723","22b7a45f182529cd86b41c6f0edcd78e5dc4d6841f02d5fe8b58e53698a5b973","src","JSX","material TAF","treino/edital TAF","não identificado","não identificado","não identificado","não identificada","","TAF","ExercicioCard","não identificado","ExercicioCard","","0","0","0","0","0","","não identificada","disponível ao aluno; requer revisão humana","alta","sem metadados suficientes; metadados/título/nome; referenciado por src/pages/TAF/index.jsx","src/pages/TAF/index.jsx","TAF","taf_testes; taf_treinos","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
